borough,house_class,period,home_price_index
Bronx,Condo,2003-01-31,100.0
Bronx,Condo,2003-02-28,54.1
Bronx,Condo,2003-03-31,52.3
Bronx,Condo,2003-04-30,63.2
Bronx,Condo,2003-05-31,50.4
Bronx,Condo,2003-06-30,62.7
Bronx,Condo,2003-07-31,67.0
Bronx,Condo,2003-08-31,53.1
Bronx,Condo,2003-10-31,67.5
Bronx,Condo,2003-12-31,51.9
Bronx,Condo,2004-01-31,50.4
Bronx,Condo,2004-02-29,100.0
Bronx,Condo,2004-03-31,73.4
Bronx,Condo,2004-04-30,100.0
Bronx,Condo,2004-05-31,56.7
Bronx,Condo,2004-06-30,71.0
Bronx,Condo,2004-07-31,59.7
Bronx,Condo,2004-08-31,56.9
Bronx,Condo,2004-09-30,59.4
Bronx,Condo,2004-10-31,56.3
Bronx,Condo,2004-11-30,100.0
Bronx,Condo,2004-12-31,63.6
Bronx,Condo,2005-01-31,71.1
Bronx,Condo,2005-02-28,63.8
Bronx,Condo,2005-03-31,74.0
Bronx,Condo,2005-04-30,100.0
Bronx,Condo,2005-05-31,73.1
Bronx,Condo,2005-06-30,64.3
Bronx,Condo,2005-07-31,70.7
Bronx,Condo,2005-08-31,76.9
Bronx,Condo,2005-09-30,62.4
Bronx,Condo,2005-10-31,65.2
Bronx,Condo,2005-11-30,100.0
Bronx,Condo,2005-12-31,100.0
Bronx,Condo,2006-02-28,112.7
Bronx,Condo,2006-03-31,68.4
Bronx,Condo,2006-04-30,58.9
Bronx,Condo,2006-05-31,59.5
Bronx,Condo,2006-06-30,80.5
Bronx,Condo,2006-07-31,71.3
Bronx,Condo,2006-08-31,70.8
Bronx,Condo,2006-09-30,100.0
Bronx,Condo,2006-10-31,90.3
Bronx,Condo,2006-11-30,67.4
Bronx,Condo,2006-12-31,68.3
Bronx,Condo,2007-01-31,83.1
Bronx,Condo,2007-02-28,72.6
Bronx,Condo,2007-03-31,80.2
Bronx,Condo,2007-04-30,77.7
Bronx,Condo,2007-05-31,81.7
Bronx,Condo,2007-06-30,73.1
Bronx,Condo,2007-07-31,70.3
Bronx,Condo,2007-08-31,75.7
Bronx,Condo,2007-09-30,73.3
Bronx,Condo,2007-10-31,80.7
Bronx,Condo,2007-11-30,67.4
Bronx,Condo,2007-12-31,71.3
Bronx,Condo,2008-01-31,61.7
Bronx,Condo,2008-02-29,86.7
Bronx,Condo,2008-03-31,78.7
Bronx,Condo,2008-04-30,64.4
Bronx,Condo,2008-05-31,68.2
Bronx,Condo,2008-06-30,64.6
Bronx,Condo,2008-07-31,68.4
Bronx,Condo,2008-08-31,60.2
Bronx,Condo,2008-09-30,77.3
Bronx,Condo,2008-10-31,85.5
Bronx,Condo,2008-11-30,81.3
Bronx,Condo,2008-12-31,67.2
Bronx,Condo,2009-01-31,70.1
Bronx,Condo,2009-02-28,68.9
Bronx,Condo,2009-03-31,67.7
Bronx,Condo,2009-04-30,62.7
Bronx,Condo,2009-05-31,75.0
Bronx,Condo,2009-06-30,69.1
Bronx,Condo,2009-07-31,71.4
Bronx,Condo,2009-08-31,95.0
Bronx,Condo,2009-09-30,87.4
Bronx,Condo,2009-10-31,87.8
Bronx,Condo,2009-11-30,84.6
Bronx,Condo,2009-12-31,68.3
Bronx,Condo,2010-01-31,80.5
Bronx,Condo,2010-02-28,70.4
Bronx,Condo,2010-03-31,94.6
Bronx,Condo,2010-04-30,71.1
Bronx,Condo,2010-06-30,78.8
Bronx,Condo,2010-07-31,168.3
Bronx,Condo,2010-08-31,75.3
Bronx,Condo,2010-09-30,50.3
Bronx,Condo,2010-11-30,60.6
Bronx,Condo,2010-12-31,67.4
Bronx,Condo,2011-01-31,75.4
Bronx,Condo,2011-02-28,73.1
Bronx,Condo,2011-03-31,100.0
Bronx,Condo,2011-04-30,60.8
Bronx,Condo,2011-05-31,58.0
Bronx,Condo,2011-06-30,70.6
Bronx,Condo,2011-07-31,47.3
Bronx,Condo,2011-08-31,70.3
Bronx,Condo,2011-09-30,63.8
Bronx,Condo,2011-10-31,73.6
Bronx,Condo,2011-11-30,67.0
Bronx,Condo,2011-12-31,61.3
Bronx,Condo,2012-02-29,63.2
Bronx,Condo,2012-03-31,58.3
Bronx,Condo,2012-04-30,73.6
Bronx,Condo,2012-05-31,59.4
Bronx,Condo,2012-06-30,68.3
Bronx,Condo,2012-07-31,70.9
Bronx,Condo,2012-08-31,91.3
Bronx,Condo,2012-09-30,100.0
Bronx,Condo,2012-10-31,72.6
Bronx,Condo,2012-11-30,58.1
Bronx,Condo,2012-12-31,73.0
Bronx,Condo,2013-01-31,85.6
Bronx,Condo,2013-02-28,75.8
Bronx,Condo,2013-03-31,64.5
Bronx,Condo,2013-04-30,101.3
Bronx,Condo,2013-05-31,61.0
Bronx,Condo,2013-06-30,64.5
Bronx,Condo,2013-07-31,72.7
Bronx,Condo,2013-08-31,52.3
Bronx,Condo,2013-09-30,67.6
Bronx,Condo,2013-10-31,72.1
Bronx,Condo,2013-11-30,100.0
Bronx,Condo,2013-12-31,63.9
Bronx,Condo,2014-01-31,74.8
Bronx,Condo,2014-02-28,60.9
Bronx,Condo,2014-03-31,68.9
Bronx,Condo,2014-04-30,86.8
Bronx,Condo,2014-05-31,78.8
Bronx,Condo,2014-06-30,72.8
Bronx,Condo,2014-07-31,64.3
Bronx,Condo,2014-08-31,70.9
Bronx,Condo,2014-09-30,70.2
Bronx,Condo,2014-10-31,100.0
Bronx,Condo,2014-11-30,75.4
Bronx,Condo,2014-12-31,75.5
Bronx,Condo,2015-01-31,75.1
Bronx,Condo,2015-02-28,74.8
Bronx,Condo,2015-03-31,71.8
Bronx,Condo,2015-04-30,100.0
Bronx,Condo,2015-05-31,75.1
Bronx,Condo,2015-06-30,70.4
Bronx,Condo,2015-07-31,76.8
Bronx,Condo,2015-08-31,76.5
Bronx,Condo,2015-09-30,76.7
Bronx,Condo,2015-10-31,106.8
Bronx,Condo,2015-11-30,71.4
Bronx,Condo,2015-12-31,62.5
Bronx,Condo,2016-01-31,98.8
Bronx,Condo,2016-02-29,67.6
Bronx,Condo,2016-03-31,71.3
Bronx,Condo,2016-04-30,91.7
Bronx,Condo,2016-05-31,83.5
Bronx,Condo,2016-06-30,70.5
Bronx,Condo,2016-07-31,66.8
Bronx,Condo,2016-08-31,55.6
Bronx,Condo,2016-09-30,63.2
Bronx,Condo,2016-10-31,80.1
Bronx,Condo,2016-11-30,63.3
Bronx,Condo,2016-12-31,67.0
Bronx,Condo,2017-01-31,70.6
Bronx,Condo,2017-02-28,71.7
Bronx,Condo,2017-03-31,94.9
Bronx,Condo,2017-04-30,100.0
Bronx,Condo,2017-05-31,76.7
Bronx,Condo,2017-06-30,81.2
Bronx,Condo,2017-07-31,80.6
Bronx,Condo,2017-08-31,88.5
Bronx,Condo,2017-09-30,66.8
Bronx,Condo,2017-10-31,69.6
Bronx,Condo,2017-11-30,72.9
Bronx,Condo,2017-12-31,74.6
Bronx,Condo,2018-01-31,68.1
Bronx,Condo,2018-02-28,82.6
Bronx,Condo,2018-03-31,78.0
Bronx,Condo,2018-04-30,76.7
Bronx,Condo,2018-05-31,69.9
Bronx,Condo,2018-06-30,71.4
Bronx,Condo,2018-07-31,79.5
Bronx,Condo,2018-08-31,84.3
Bronx,Condo,2018-09-30,68.2
Bronx,Condo,2018-10-31,78.2
Bronx,Condo,2018-11-30,100.0
Bronx,Condo,2018-12-31,64.5
Bronx,Condo,2019-01-31,83.5
Bronx,Condo,2019-02-28,96.6
Bronx,Condo,2019-03-31,52.7
Bronx,Condo,2019-04-30,119.4
Bronx,Condo,2019-05-31,89.8
Bronx,Condo,2019-06-30,90.7
Bronx,Condo,2019-07-31,78.4
Bronx,Condo,2019-08-31,81.9
Bronx,Condo,2019-09-30,94.4
Bronx,Condo,2019-10-31,91.3
Bronx,Condo,2019-11-30,64.2
Bronx,Condo,2019-12-31,67.6
Bronx,Condo,2020-01-31,80.0
Bronx,Condo,2020-02-29,63.3
Bronx,Condo,2020-03-31,75.2
Bronx,Condo,2020-04-30,90.5
Bronx,Condo,2020-05-31,97.4
Bronx,Condo,2020-06-30,76.5
Bronx,Condo,2020-07-31,98.2
Bronx,Condo,2020-08-31,73.8
Bronx,Condo,2020-09-30,85.1
Bronx,Condo,2020-10-31,78.3
Bronx,Condo,2020-11-30,87.3
Bronx,Condo,2020-12-31,89.4
Bronx,Condo,2021-01-31,82.8
Bronx,Condo,2021-02-28,84.0
Bronx,Condo,2021-03-31,89.2
Bronx,Condo,2021-04-30,81.0
Bronx,Condo,2021-05-31,75.6
Bronx,Condo,2021-06-30,64.4
Bronx,Condo,2021-07-31,82.5
Bronx,Condo,2021-08-31,78.8
Bronx,Condo,2021-09-30,110.4
Bronx,Condo,2021-10-31,87.3
Bronx,Condo,2021-11-30,91.4
Bronx,Condo,2021-12-31,85.0
Bronx,Condo,2022-01-31,86.5
Bronx,Condo,2022-02-28,109.5
Bronx,Condo,2022-03-31,93.1
Bronx,Condo,2022-04-30,83.9
Bronx,Condo,2022-05-31,90.0
Bronx,Condo,2022-06-30,98.7
Bronx,Condo,2022-07-31,71.0
Bronx,Condo,2022-08-31,78.9
Bronx,Condo,2022-09-30,83.7
Bronx,Condo,2022-10-31,74.2
Bronx,Condo,2022-11-30,89.1
Bronx,Condo,2022-12-31,106.8
Bronx,Condo,2023-01-31,118.2
Bronx,Condo,2023-02-28,62.9
Bronx,Condo,2023-03-31,83.7
Bronx,Condo,2023-04-30,74.3
Bronx,Condo,2023-05-31,76.8
Bronx,Condo,2023-06-30,83.2
Bronx,Condo,2023-07-31,76.2
Bronx,Condo,2023-08-31,70.7
Bronx,Condo,2023-09-30,93.5
Bronx,Condo,2023-10-31,26.8
Bronx,Condo,2023-11-30,83.8
Bronx,Condo,2023-12-31,87.1
Bronx,Condo,2024-01-31,102.1
Bronx,Condo,2024-02-29,81.4
Bronx,Condo,2024-03-31,104.2
Bronx,Condo,2024-04-30,85.3
Bronx,Condo,2024-05-31,80.0
Bronx,Condo,2024-06-30,66.4
Bronx,Condo,2024-07-31,84.4
Bronx,Condo,2024-08-31,77.4
Bronx,Condo,2024-09-30,76.7
Bronx,Condo,2024-10-31,71.6
Bronx,Condo,2024-11-30,92.2
Bronx,Condo,2024-12-31,100.0
Bronx,Condo,2025-01-31,97.6
Bronx,Condo,2025-02-28,100.0
Bronx,Condo,2025-03-31,87.3
Bronx,Condo,2025-04-30,78.3
Bronx,Condo,2025-05-31,95.5
Bronx,Condo,2025-06-30,100.0
Bronx,Condo,2025-07-31,80.4
Bronx,Condo,2025-08-31,76.8
Bronx,Condo,2025-09-30,94.0
Bronx,Condo,2025-10-31,95.8
Bronx,Coop,2003-06-30,100.0
Bronx,Coop,2003-08-31,211.5
Bronx,Coop,2004-05-31,179.3
Bronx,Coop,2004-08-31,179.3
Bronx,Coop,2004-09-30,179.3
Bronx,Coop,2004-10-31,147.1
Bronx,Coop,2005-01-31,161.6
Bronx,Coop,2005-08-31,179.3
Bronx,Coop,2005-09-30,124.3
Bronx,Coop,2005-10-31,179.3
Bronx,Coop,2005-11-30,179.3
Bronx,Coop,2005-12-31,179.3
Bronx,Coop,2006-08-31,179.3
Bronx,Coop,2006-09-30,179.3
Bronx,Coop,2006-11-30,179.3
Bronx,Coop,2007-01-31,179.3
Bronx,Coop,2007-02-28,179.3
Bronx,Coop,2007-05-31,169.5
Bronx,Coop,2007-07-31,179.3
Bronx,Coop,2007-08-31,179.3
Bronx,Coop,2007-09-30,179.3
Bronx,Coop,2007-10-31,140.7
Bronx,Coop,2007-12-31,179.3
Bronx,Coop,2008-01-31,212.3
Bronx,Coop,2008-05-31,113.0
Bronx,Coop,2008-07-31,232.1
Bronx,Coop,2008-08-31,166.7
Bronx,Coop,2008-10-31,179.3
Bronx,Coop,2008-12-31,156.9
Bronx,Coop,2009-08-31,179.3
Bronx,Coop,2009-10-31,179.3
Bronx,Coop,2010-01-31,168.7
Bronx,Coop,2010-02-28,179.3
Bronx,Coop,2011-08-31,179.3
Bronx,Coop,2011-12-31,179.3
Bronx,Coop,2012-01-31,229.6
Bronx,Coop,2012-06-30,243.9
Bronx,Coop,2012-08-31,110.6
Bronx,Coop,2012-09-30,216.0
Bronx,Coop,2012-10-31,216.0
Bronx,Coop,2012-11-30,229.6
Bronx,Coop,2012-12-31,216.0
Bronx,Coop,2013-01-31,216.0
Bronx,Coop,2013-02-28,216.0
Bronx,Coop,2013-03-31,216.0
Bronx,Coop,2013-04-30,216.0
Bronx,Coop,2013-05-31,216.0
Bronx,Coop,2013-10-31,229.6
Bronx,Coop,2013-11-30,216.0
Bronx,Coop,2014-04-30,145.1
Bronx,Coop,2014-09-30,179.3
Bronx,Coop,2014-11-30,179.3
Bronx,Coop,2014-12-31,202.7
Bronx,Coop,2015-01-31,179.3
Bronx,Coop,2015-02-28,179.3
Bronx,Coop,2015-03-31,131.5
Bronx,Coop,2015-05-31,148.3
Bronx,Coop,2015-07-31,184.0
Bronx,Coop,2015-09-30,179.3
Bronx,Coop,2015-12-31,179.3
Bronx,Coop,2016-02-29,179.3
Bronx,Coop,2016-05-31,179.3
Bronx,Coop,2016-07-31,155.4
Bronx,Coop,2016-09-30,261.1
Bronx,Coop,2016-11-30,142.6
Bronx,Coop,2017-04-30,137.0
Bronx,Coop,2017-05-31,179.3
Bronx,Coop,2017-06-30,179.3
Bronx,Coop,2017-09-30,179.3
Bronx,Coop,2017-10-31,179.3
Bronx,Coop,2018-03-31,173.2
Bronx,Coop,2018-05-31,179.3
Bronx,Coop,2018-08-31,179.3
Bronx,Coop,2018-09-30,179.3
Bronx,Coop,2018-10-31,179.3
Bronx,Coop,2018-12-31,179.3
Bronx,Coop,2019-01-31,179.3
Bronx,Coop,2019-02-28,179.3
Bronx,Coop,2019-03-31,179.3
Bronx,Coop,2019-05-31,179.3
Bronx,Coop,2019-06-30,179.3
Bronx,Coop,2019-10-31,179.3
Bronx,Coop,2020-02-29,179.3
Bronx,Coop,2020-03-31,169.6
Bronx,Coop,2020-04-30,179.3
Bronx,Coop,2020-09-30,166.2
Bronx,Coop,2021-01-31,141.2
Bronx,Coop,2021-02-28,179.3
Bronx,Coop,2021-04-30,259.9
Bronx,Coop,2021-05-31,179.3
Bronx,Coop,2021-06-30,179.3
Bronx,Coop,2021-07-31,170.3
Bronx,Coop,2021-08-31,179.3
Bronx,Coop,2021-09-30,150.6
Bronx,Coop,2021-11-30,179.3
Bronx,Coop,2021-12-31,151.6
Bronx,Coop,2022-01-31,179.3
Bronx,Coop,2022-04-30,179.3
Bronx,Coop,2022-05-31,179.3
Bronx,Coop,2022-06-30,179.3
Bronx,Coop,2022-07-31,179.3
Bronx,Coop,2022-08-31,141.2
Bronx,Coop,2022-09-30,179.3
Bronx,Coop,2022-10-31,179.3
Bronx,Coop,2022-11-30,179.3
Bronx,Coop,2023-01-31,179.3
Bronx,Coop,2023-02-28,179.3
Bronx,Coop,2023-04-30,179.3
Bronx,Coop,2023-05-31,179.3
Bronx,Coop,2023-06-30,179.3
Bronx,Coop,2023-08-31,179.3
Bronx,Coop,2023-10-31,179.3
Bronx,Coop,2023-11-30,179.3
Bronx,Coop,2024-02-29,179.3
Bronx,Coop,2024-04-30,179.3
Bronx,Coop,2024-07-31,178.5
Bronx,Coop,2024-08-31,179.3
Bronx,Coop,2024-09-30,179.3
Bronx,Coop,2024-10-31,179.3
Bronx,Coop,2024-12-31,179.3
Bronx,Coop,2025-01-31,179.3
Bronx,Coop,2025-03-31,179.3
Bronx,Coop,2025-06-30,179.3
Bronx,Coop,2025-09-30,179.3
Bronx,Coop,2025-10-31,179.3
Bronx,SFH,2003-01-31,100.0
Bronx,SFH,2003-02-28,94.4
Bronx,SFH,2003-03-31,105.1
Bronx,SFH,2003-04-30,102.5
Bronx,SFH,2003-05-31,100.6
Bronx,SFH,2003-06-30,99.8
Bronx,SFH,2003-07-31,105.7
Bronx,SFH,2003-08-31,107.2
Bronx,SFH,2003-09-30,106.6
Bronx,SFH,2003-10-31,104.9
Bronx,SFH,2003-11-30,106.9
Bronx,SFH,2003-12-31,106.9
Bronx,SFH,2004-01-31,104.5
Bronx,SFH,2004-02-29,115.0
Bronx,SFH,2004-03-31,107.0
Bronx,SFH,2004-04-30,104.2
Bronx,SFH,2004-05-31,117.9
Bronx,SFH,2004-06-30,119.0
Bronx,SFH,2004-07-31,117.1
Bronx,SFH,2004-08-31,115.5
Bronx,SFH,2004-09-30,115.7
Bronx,SFH,2004-10-31,116.1
Bronx,SFH,2004-11-30,115.6
Bronx,SFH,2004-12-31,122.0
Bronx,SFH,2005-01-31,127.2
Bronx,SFH,2005-02-28,114.7
Bronx,SFH,2005-03-31,120.9
Bronx,SFH,2005-04-30,129.3
Bronx,SFH,2005-05-31,125.2
Bronx,SFH,2005-06-30,123.2
Bronx,SFH,2005-07-31,128.9
Bronx,SFH,2005-08-31,137.8
Bronx,SFH,2005-09-30,137.0
Bronx,SFH,2005-10-31,138.8
Bronx,SFH,2005-11-30,135.1
Bronx,SFH,2005-12-31,145.0
Bronx,SFH,2006-01-31,130.1
Bronx,SFH,2006-02-28,147.5
Bronx,SFH,2006-03-31,140.6
Bronx,SFH,2006-04-30,137.0
Bronx,SFH,2006-05-31,143.9
Bronx,SFH,2006-06-30,149.9
Bronx,SFH,2006-07-31,144.3
Bronx,SFH,2006-08-31,149.5
Bronx,SFH,2006-09-30,142.2
Bronx,SFH,2006-10-31,146.7
Bronx,SFH,2006-11-30,150.9
Bronx,SFH,2006-12-31,143.0
Bronx,SFH,2007-01-31,153.2
Bronx,SFH,2007-02-28,157.5
Bronx,SFH,2007-03-31,158.7
Bronx,SFH,2007-04-30,153.9
Bronx,SFH,2007-05-31,150.2
Bronx,SFH,2007-06-30,141.7
Bronx,SFH,2007-07-31,150.8
Bronx,SFH,2007-08-31,150.3
Bronx,SFH,2007-09-30,160.4
Bronx,SFH,2007-10-31,149.6
Bronx,SFH,2007-11-30,143.0
Bronx,SFH,2007-12-31,145.1
Bronx,SFH,2008-01-31,151.8
Bronx,SFH,2008-02-29,140.8
Bronx,SFH,2008-03-31,129.1
Bronx,SFH,2008-04-30,137.4
Bronx,SFH,2008-05-31,132.7
Bronx,SFH,2008-06-30,139.7
Bronx,SFH,2008-07-31,151.4
Bronx,SFH,2008-08-31,136.4
Bronx,SFH,2008-09-30,137.4
Bronx,SFH,2008-10-31,144.7
Bronx,SFH,2008-11-30,127.7
Bronx,SFH,2008-12-31,133.1
Bronx,SFH,2009-01-31,125.7
Bronx,SFH,2009-02-28,137.5
Bronx,SFH,2009-03-31,159.4
Bronx,SFH,2009-04-30,133.4
Bronx,SFH,2009-05-31,130.6
Bronx,SFH,2009-06-30,136.7
Bronx,SFH,2009-07-31,128.2
Bronx,SFH,2009-08-31,132.6
Bronx,SFH,2009-09-30,124.9
Bronx,SFH,2009-10-31,131.5
Bronx,SFH,2009-11-30,130.8
Bronx,SFH,2009-12-31,122.9
Bronx,SFH,2010-01-31,137.5
Bronx,SFH,2010-02-28,143.0
Bronx,SFH,2010-03-31,112.8
Bronx,SFH,2010-04-30,136.3
Bronx,SFH,2010-05-31,136.5
Bronx,SFH,2010-06-30,131.5
Bronx,SFH,2010-07-31,137.2
Bronx,SFH,2010-08-31,124.8
Bronx,SFH,2010-09-30,131.8
Bronx,SFH,2010-10-31,113.5
Bronx,SFH,2010-11-30,131.6
Bronx,SFH,2010-12-31,132.6
Bronx,SFH,2011-01-31,126.6
Bronx,SFH,2011-02-28,132.7
Bronx,SFH,2011-03-31,122.6
Bronx,SFH,2011-04-30,117.4
Bronx,SFH,2011-05-31,128.7
Bronx,SFH,2011-06-30,126.5
Bronx,SFH,2011-07-31,118.3
Bronx,SFH,2011-08-31,123.5
Bronx,SFH,2011-09-30,122.9
Bronx,SFH,2011-10-31,130.9
Bronx,SFH,2011-11-30,117.1
Bronx,SFH,2011-12-31,120.5
Bronx,SFH,2012-01-31,123.4
Bronx,SFH,2012-02-29,118.4
Bronx,SFH,2012-03-31,130.1
Bronx,SFH,2012-04-30,128.4
Bronx,SFH,2012-05-31,127.5
Bronx,SFH,2012-06-30,119.7
Bronx,SFH,2012-07-31,111.0
Bronx,SFH,2012-08-31,117.0
Bronx,SFH,2012-09-30,125.6
Bronx,SFH,2012-10-31,124.5
Bronx,SFH,2012-11-30,129.5
Bronx,SFH,2012-12-31,127.9
Bronx,SFH,2013-01-31,133.3
Bronx,SFH,2013-02-28,110.2
Bronx,SFH,2013-03-31,121.7
Bronx,SFH,2013-04-30,119.9
Bronx,SFH,2013-05-31,133.0
Bronx,SFH,2013-06-30,129.3
Bronx,SFH,2013-07-31,131.6
Bronx,SFH,2013-08-31,126.8
Bronx,SFH,2013-09-30,122.5
Bronx,SFH,2013-10-31,123.7
Bronx,SFH,2013-11-30,129.3
Bronx,SFH,2013-12-31,116.5
Bronx,SFH,2014-01-31,119.3
Bronx,SFH,2014-02-28,120.1
Bronx,SFH,2014-03-31,127.4
Bronx,SFH,2014-04-30,126.1
Bronx,SFH,2014-05-31,131.1
Bronx,SFH,2014-06-30,128.3
Bronx,SFH,2014-07-31,138.1
Bronx,SFH,2014-08-31,126.0
Bronx,SFH,2014-09-30,126.3
Bronx,SFH,2014-10-31,138.4
Bronx,SFH,2014-11-30,131.7
Bronx,SFH,2014-12-31,127.7
Bronx,SFH,2015-01-31,134.2
Bronx,SFH,2015-02-28,133.3
Bronx,SFH,2015-03-31,131.8
Bronx,SFH,2015-04-30,131.5
Bronx,SFH,2015-05-31,128.7
Bronx,SFH,2015-06-30,134.8
Bronx,SFH,2015-07-31,137.3
Bronx,SFH,2015-08-31,135.2
Bronx,SFH,2015-09-30,133.6
Bronx,SFH,2015-10-31,138.2
Bronx,SFH,2015-11-30,143.1
Bronx,SFH,2015-12-31,137.2
Bronx,SFH,2016-01-31,142.3
Bronx,SFH,2016-02-29,140.8
Bronx,SFH,2016-03-31,139.8
Bronx,SFH,2016-04-30,153.9
Bronx,SFH,2016-05-31,148.4
Bronx,SFH,2016-06-30,145.8
Bronx,SFH,2016-07-31,136.2
Bronx,SFH,2016-08-31,157.7
Bronx,SFH,2016-09-30,142.8
Bronx,SFH,2016-10-31,141.0
Bronx,SFH,2016-11-30,141.7
Bronx,SFH,2016-12-31,150.6
Bronx,SFH,2017-01-31,144.4
Bronx,SFH,2017-02-28,155.0
Bronx,SFH,2017-03-31,141.5
Bronx,SFH,2017-04-30,138.4
Bronx,SFH,2017-05-31,146.2
Bronx,SFH,2017-06-30,159.9
Bronx,SFH,2017-07-31,147.2
Bronx,SFH,2017-08-31,145.9
Bronx,SFH,2017-09-30,155.2
Bronx,SFH,2017-10-31,151.5
Bronx,SFH,2017-11-30,151.9
Bronx,SFH,2017-12-31,155.1
Bronx,SFH,2018-01-31,156.3
Bronx,SFH,2018-02-28,165.9
Bronx,SFH,2018-03-31,151.1
Bronx,SFH,2018-04-30,165.3
Bronx,SFH,2018-05-31,155.8
Bronx,SFH,2018-06-30,152.5
Bronx,SFH,2018-07-31,161.2
Bronx,SFH,2018-08-31,160.6
Bronx,SFH,2018-09-30,170.8
Bronx,SFH,2018-10-31,166.7
Bronx,SFH,2018-11-30,155.0
Bronx,SFH,2018-12-31,164.2
Bronx,SFH,2019-01-31,171.6
Bronx,SFH,2019-02-28,170.3
Bronx,SFH,2019-03-31,167.6
Bronx,SFH,2019-04-30,168.6
Bronx,SFH,2019-05-31,157.7
Bronx,SFH,2019-06-30,173.9
Bronx,SFH,2019-07-31,178.9
Bronx,SFH,2019-08-31,173.3
Bronx,SFH,2019-09-30,174.5
Bronx,SFH,2019-10-31,175.9
Bronx,SFH,2019-11-30,173.1
Bronx,SFH,2019-12-31,170.3
Bronx,SFH,2020-01-31,175.3
Bronx,SFH,2020-02-29,168.1
Bronx,SFH,2020-03-31,174.2
Bronx,SFH,2020-04-30,179.3
Bronx,SFH,2020-05-31,196.1
Bronx,SFH,2020-06-30,188.0
Bronx,SFH,2020-07-31,177.8
Bronx,SFH,2020-08-31,171.8
Bronx,SFH,2020-09-30,191.0
Bronx,SFH,2020-10-31,198.9
Bronx,SFH,2020-11-30,182.4
Bronx,SFH,2020-12-31,198.5
Bronx,SFH,2021-01-31,195.5
Bronx,SFH,2021-02-28,193.9
Bronx,SFH,2021-03-31,187.0
Bronx,SFH,2021-04-30,192.6
Bronx,SFH,2021-05-31,198.1
Bronx,SFH,2021-06-30,208.0
Bronx,SFH,2021-07-31,211.5
Bronx,SFH,2021-08-31,201.0
Bronx,SFH,2021-09-30,210.8
Bronx,SFH,2021-10-31,191.8
Bronx,SFH,2021-11-30,209.0
Bronx,SFH,2021-12-31,201.0
Bronx,SFH,2022-01-31,231.5
Bronx,SFH,2022-02-28,215.8
Bronx,SFH,2022-03-31,211.1
Bronx,SFH,2022-04-30,201.5
Bronx,SFH,2022-05-31,224.2
Bronx,SFH,2022-06-30,222.8
Bronx,SFH,2022-07-31,208.3
Bronx,SFH,2022-08-31,210.1
Bronx,SFH,2022-09-30,224.8
Bronx,SFH,2022-10-31,218.2
Bronx,SFH,2022-11-30,225.7
Bronx,SFH,2022-12-31,214.8
Bronx,SFH,2023-01-31,209.5
Bronx,SFH,2023-02-28,197.0
Bronx,SFH,2023-03-31,208.5
Bronx,SFH,2023-04-30,217.4
Bronx,SFH,2023-05-31,228.9
Bronx,SFH,2023-06-30,215.5
Bronx,SFH,2023-07-31,236.3
Bronx,SFH,2023-08-31,213.4
Bronx,SFH,2023-09-30,213.1
Bronx,SFH,2023-10-31,231.9
Bronx,SFH,2023-11-30,228.7
Bronx,SFH,2023-12-31,200.4
Bronx,SFH,2024-01-31,250.9
Bronx,SFH,2024-02-29,214.8
Bronx,SFH,2024-03-31,210.6
Bronx,SFH,2024-04-30,208.0
Bronx,SFH,2024-05-31,204.4
Bronx,SFH,2024-06-30,225.4
Bronx,SFH,2024-07-31,241.7
Bronx,SFH,2024-08-31,220.6
Bronx,SFH,2024-09-30,230.0
Bronx,SFH,2024-10-31,216.1
Bronx,SFH,2024-11-30,214.0
Bronx,SFH,2024-12-31,241.6
Bronx,SFH,2025-01-31,216.4
Bronx,SFH,2025-02-28,207.1
Bronx,SFH,2025-03-31,208.1
Bronx,SFH,2025-04-30,237.9
Bronx,SFH,2025-05-31,221.5
Bronx,SFH,2025-06-30,253.2
Bronx,SFH,2025-07-31,241.3
Bronx,SFH,2025-08-31,226.3
Bronx,SFH,2025-09-30,258.6
Bronx,SFH,2025-10-31,245.0
Brooklyn,Condo,2003-01-31,100.0
Brooklyn,Condo,2003-02-28,97.6
Brooklyn,Condo,2003-03-31,98.7
Brooklyn,Condo,2003-04-30,102.3
Brooklyn,Condo,2003-05-31,97.0
Brooklyn,Condo,2003-06-30,104.2
Brooklyn,Condo,2003-07-31,108.4
Brooklyn,Condo,2003-08-31,100.1
Brooklyn,Condo,2003-09-30,102.2
Brooklyn,Condo,2003-10-31,114.6
Brooklyn,Condo,2003-11-30,105.9
Brooklyn,Condo,2003-12-31,103.8
Brooklyn,Condo,2004-01-31,112.1
Brooklyn,Condo,2004-02-29,118.7
Brooklyn,Condo,2004-03-31,118.3
Brooklyn,Condo,2004-04-30,112.1
Brooklyn,Condo,2004-05-31,105.7
Brooklyn,Condo,2004-06-30,119.5
Brooklyn,Condo,2004-07-31,116.9
Brooklyn,Condo,2004-08-31,129.1
Brooklyn,Condo,2004-09-30,125.3
Brooklyn,Condo,2004-10-31,127.3
Brooklyn,Condo,2004-11-30,124.8
Brooklyn,Condo,2004-12-31,122.9
Brooklyn,Condo,2005-01-31,128.8
Brooklyn,Condo,2005-02-28,124.1
Brooklyn,Condo,2005-03-31,131.7
Brooklyn,Condo,2005-04-30,131.6
Brooklyn,Condo,2005-05-31,135.3
