borough,neighborhood,period,home_price_index
Manhattan,UPPER WEST SIDE (79-96),2017-06-30,193.06
Manhattan,UPPER WEST SIDE (79-96),2017-07-31,174.33
Manhattan,UPPER WEST SIDE (79-96),2017-08-31,185.78
Manhattan,UPPER WEST SIDE (79-96),2017-09-30,191.64
Manhattan,UPPER WEST SIDE (79-96),2017-10-31,188.92
Manhattan,UPPER WEST SIDE (79-96),2017-11-30,263.57
Manhattan,UPPER WEST SIDE (79-96),2017-12-31,207.4
Manhattan,UPPER WEST SIDE (79-96),2018-01-31,195.2
Manhattan,UPPER WEST SIDE (79-96),2018-02-28,184.78
Manhattan,UPPER WEST SIDE (79-96),2018-03-31,199.45
Manhattan,UPPER WEST SIDE (79-96),2018-04-30,186.97
Manhattan,UPPER WEST SIDE (79-96),2018-05-31,199.38
Manhattan,UPPER WEST SIDE (79-96),2018-06-30,214.35
Manhattan,UPPER WEST SIDE (79-96),2018-07-31,178.64
Manhattan,UPPER WEST SIDE (79-96),2018-08-31,214.45
Manhattan,UPPER WEST SIDE (79-96),2018-09-30,203.64
Manhattan,UPPER WEST SIDE (79-96),2018-10-31,193.99
Manhattan,UPPER WEST SIDE (79-96),2018-11-30,218.52
Manhattan,UPPER WEST SIDE (79-96),2018-12-31,202.27
Manhattan,UPPER WEST SIDE (79-96),2019-01-31,164.1
Manhattan,UPPER WEST SIDE (79-96),2019-02-28,182.82
Manhattan,UPPER WEST SIDE (79-96),2019-03-31,171.19
Manhattan,UPPER WEST SIDE (79-96),2019-04-30,179.34
Manhattan,UPPER WEST SIDE (79-96),2019-05-31,189.22
Manhattan,UPPER WEST SIDE (79-96),2019-06-30,193.05
Manhattan,UPPER WEST SIDE (79-96),2019-07-31,203.64
Manhattan,UPPER WEST SIDE (79-96),2019-08-31,192.58
Manhattan,UPPER WEST SIDE (79-96),2019-09-30,181.92
Manhattan,UPPER WEST SIDE (79-96),2019-10-31,182.89
Manhattan,UPPER WEST SIDE (79-96),2019-11-30,179.69
Manhattan,UPPER WEST SIDE (79-96),2019-12-31,199.42
Manhattan,UPPER WEST SIDE (79-96),2020-01-31,170.6
Manhattan,UPPER WEST SIDE (79-96),2020-02-29,182.78
Manhattan,UPPER WEST SIDE (79-96),2020-03-31,189.97
Manhattan,UPPER WEST SIDE (79-96),2020-04-30,131.01
Manhattan,UPPER WEST SIDE (79-96),2020-05-31,177.66
Manhattan,UPPER WEST SIDE (79-96),2020-06-30,158.54
Manhattan,UPPER WEST SIDE (79-96),2020-07-31,183.02
Manhattan,UPPER WEST SIDE (79-96),2020-08-31,223.78
Manhattan,UPPER WEST SIDE (79-96),2020-09-30,205.03
Manhattan,UPPER WEST SIDE (79-96),2020-10-31,185.15
Manhattan,UPPER WEST SIDE (79-96),2020-11-30,172.35
Manhattan,UPPER WEST SIDE (79-96),2020-12-31,204.84
Manhattan,UPPER WEST SIDE (79-96),2021-01-31,166.62
Manhattan,UPPER WEST SIDE (79-96),2021-02-28,192.59
Manhattan,UPPER WEST SIDE (79-96),2021-03-31,170.65
Manhattan,UPPER WEST SIDE (79-96),2021-04-30,229.72
Manhattan,UPPER WEST SIDE (79-96),2021-05-31,172.63
Manhattan,UPPER WEST SIDE (79-96),2021-06-30,174.04
Manhattan,UPPER WEST SIDE (79-96),2021-07-31,207.47
Manhattan,UPPER WEST SIDE (79-96),2021-08-31,190.33
Manhattan,UPPER WEST SIDE (79-96),2021-09-30,187.15
Manhattan,UPPER WEST SIDE (79-96),2021-10-31,181.68
Manhattan,UPPER WEST SIDE (79-96),2021-11-30,194.79
Manhattan,UPPER WEST SIDE (79-96),2021-12-31,174.06
Manhattan,UPPER WEST SIDE (79-96),2022-01-31,187.16
Manhattan,UPPER WEST SIDE (79-96),2022-02-28,195.43
Manhattan,UPPER WEST SIDE (79-96),2022-03-31,194.15
Manhattan,UPPER WEST SIDE (79-96),2022-04-30,168.21
Manhattan,UPPER WEST SIDE (79-96),2022-05-31,190.42
Manhattan,UPPER WEST SIDE (79-96),2022-06-30,189.35
Manhattan,UPPER WEST SIDE (79-96),2022-07-31,194.32
Manhattan,UPPER WEST SIDE (79-96),2022-08-31,201.3
Manhattan,UPPER WEST SIDE (79-96),2022-09-30,265.63
Manhattan,UPPER WEST SIDE (79-96),2022-10-31,173.44
Manhattan,UPPER WEST SIDE (79-96),2022-11-30,141.16
Manhattan,UPPER WEST SIDE (79-96),2022-12-31,185.22
Manhattan,UPPER WEST SIDE (79-96),2023-01-31,191.12
Manhattan,UPPER WEST SIDE (79-96),2023-02-28,176.19
Manhattan,UPPER WEST SIDE (79-96),2023-03-31,251.99
Manhattan,UPPER WEST SIDE (79-96),2023-04-30,164.69
Manhattan,UPPER WEST SIDE (79-96),2023-05-31,203.37
Manhattan,UPPER WEST SIDE (79-96),2023-06-30,204.3
Manhattan,UPPER WEST SIDE (79-96),2023-07-31,188.08
Manhattan,UPPER WEST SIDE (79-96),2023-08-31,182.95
Manhattan,UPPER WEST SIDE (79-96),2023-09-30,195.75
Manhattan,UPPER WEST SIDE (79-96),2023-10-31,202.0
Manhattan,HARLEM-CENTRAL,2003-01-31,100.0
Manhattan,HARLEM-CENTRAL,2003-02-28,110.72
Manhattan,HARLEM-CENTRAL,2003-03-31,74.35
Manhattan,HARLEM-CENTRAL,2003-04-30,125.58
Manhattan,HARLEM-CENTRAL,2003-06-30,113.83
Manhattan,HARLEM-CENTRAL,2003-07-31,102.43
Manhattan,HARLEM-CENTRAL,2003-08-31,99.4
Manhattan,HARLEM-CENTRAL,2003-09-30,125.58
Manhattan,HARLEM-CENTRAL,2003-10-31,65.9
Manhattan,HARLEM-CENTRAL,2003-11-30,139.55
Manhattan,HARLEM-CENTRAL,2003-12-31,128.68
Manhattan,HARLEM-CENTRAL,2004-01-31,154.71
Manhattan,HARLEM-CENTRAL,2004-02-29,146.0
Manhattan,HARLEM-CENTRAL,2004-03-31,115.2
Manhattan,HARLEM-CENTRAL,2004-04-30,107.64
Manhattan,HARLEM-CENTRAL,2004-05-31,123.65
Manhattan,HARLEM-CENTRAL,2004-06-30,115.45
Manhattan,HARLEM-CENTRAL,2004-07-31,129.18
Manhattan,HARLEM-CENTRAL,2004-08-31,131.77
Manhattan,HARLEM-CENTRAL,2004-09-30,117.66
Manhattan,HARLEM-CENTRAL,2004-10-31,100.14
Manhattan,HARLEM-CENTRAL,2004-11-30,109.5
Manhattan,HARLEM-CENTRAL,2004-12-31,111.54
Manhattan,HARLEM-CENTRAL,2005-01-31,131.32
Manhattan,HARLEM-CENTRAL,2005-02-28,125.87
Manhattan,HARLEM-CENTRAL,2005-03-31,110.26
Manhattan,HARLEM-CENTRAL,2005-04-30,144.92
Manhattan,HARLEM-CENTRAL,2005-05-31,146.97
Manhattan,HARLEM-CENTRAL,2005-06-30,126.02
Manhattan,HARLEM-CENTRAL,2005-07-31,140.24
Manhattan,HARLEM-CENTRAL,2005-08-31,158.48
Manhattan,HARLEM-CENTRAL,2005-09-30,138.63
Manhattan,HARLEM-CENTRAL,2005-10-31,185.34
Manhattan,HARLEM-CENTRAL,2005-11-30,179.19
Manhattan,HARLEM-CENTRAL,2005-12-31,206.03
Manhattan,HARLEM-CENTRAL,2006-01-31,150.77
Manhattan,HARLEM-CENTRAL,2006-02-28,201.16
Manhattan,HARLEM-CENTRAL,2006-03-31,186.59
Manhattan,HARLEM-CENTRAL,2006-04-30,140.47
Manhattan,HARLEM-CENTRAL,2006-05-31,161.83
Manhattan,HARLEM-CENTRAL,2006-06-30,115.88
Manhattan,HARLEM-CENTRAL,2006-07-31,211.51
Manhattan,HARLEM-CENTRAL,2006-08-31,178.83
Manhattan,HARLEM-CENTRAL,2006-09-30,211.56
Manhattan,HARLEM-CENTRAL,2006-10-31,194.8
Manhattan,HARLEM-CENTRAL,2006-11-30,204.88
Manhattan,HARLEM-CENTRAL,2006-12-31,195.42
Manhattan,HARLEM-CENTRAL,2007-01-31,187.48
Manhattan,HARLEM-CENTRAL,2007-02-28,203.18
Manhattan,HARLEM-CENTRAL,2007-03-31,206.89
Manhattan,HARLEM-CENTRAL,2007-04-30,183.87
Manhattan,HARLEM-CENTRAL,2007-05-31,197.19
Manhattan,HARLEM-CENTRAL,2007-06-30,198.31
Manhattan,HARLEM-CENTRAL,2007-07-31,197.81
Manhattan,HARLEM-CENTRAL,2007-08-31,201.15
Manhattan,HARLEM-CENTRAL,2007-09-30,193.23
Manhattan,HARLEM-CENTRAL,2007-10-31,208.38
Manhattan,HARLEM-CENTRAL,2007-11-30,208.68
Manhattan,HARLEM-CENTRAL,2007-12-31,190.32
Manhattan,HARLEM-CENTRAL,2008-01-31,203.32
Manhattan,HARLEM-CENTRAL,2008-02-29,208.27
Manhattan,HARLEM-CENTRAL,2008-03-31,211.71
Manhattan,HARLEM-CENTRAL,2008-04-30,216.48
Manhattan,HARLEM-CENTRAL,2008-05-31,191.03
Manhattan,HARLEM-CENTRAL,2008-06-30,194.48
Manhattan,HARLEM-CENTRAL,2008-07-31,190.46
Manhattan,HARLEM-CENTRAL,2008-08-31,207.38
Manhattan,HARLEM-CENTRAL,2008-09-30,200.96
Manhattan,HARLEM-CENTRAL,2008-10-31,189.89
Manhattan,HARLEM-CENTRAL,2008-11-30,170.04
Manhattan,HARLEM-CENTRAL,2008-12-31,188.13
Manhattan,HARLEM-CENTRAL,2009-01-31,182.81
Manhattan,HARLEM-CENTRAL,2009-02-28,176.04
Manhattan,HARLEM-CENTRAL,2009-03-31,181.78
Manhattan,HARLEM-CENTRAL,2009-04-30,157.8
Manhattan,HARLEM-CENTRAL,2009-05-31,140.35
Manhattan,HARLEM-CENTRAL,2009-06-30,166.5
Manhattan,HARLEM-CENTRAL,2009-07-31,161.52
Manhattan,HARLEM-CENTRAL,2009-08-31,173.56
Manhattan,HARLEM-CENTRAL,2009-09-30,165.04
Manhattan,HARLEM-CENTRAL,2009-10-31,189.95
Manhattan,HARLEM-CENTRAL,2009-11-30,174.93
Manhattan,HARLEM-CENTRAL,2009-12-31,179.24
Manhattan,HARLEM-CENTRAL,2010-01-31,165.24
Manhattan,HARLEM-CENTRAL,2010-02-28,179.87
Manhattan,HARLEM-CENTRAL,2010-03-31,140.3
Manhattan,HARLEM-CENTRAL,2010-04-30,164.91
Manhattan,HARLEM-CENTRAL,2010-05-31,203.71
Manhattan,HARLEM-CENTRAL,2010-06-30,164.96
Manhattan,HARLEM-CENTRAL,2010-07-31,162.2
Manhattan,HARLEM-CENTRAL,2010-08-31,156.84
Manhattan,HARLEM-CENTRAL,2010-09-30,180.56
Manhattan,HARLEM-CENTRAL,2010-10-31,150.36
Manhattan,HARLEM-CENTRAL,2010-11-30,186.12
Manhattan,HARLEM-CENTRAL,2010-12-31,169.93
Manhattan,HARLEM-CENTRAL,2011-01-31,166.48
Manhattan,HARLEM-CENTRAL,2011-02-28,181.26
Manhattan,HARLEM-CENTRAL,2011-03-31,173.79
Manhattan,HARLEM-CENTRAL,2011-04-30,154.89
Manhattan,HARLEM-CENTRAL,2011-05-31,173.96
Manhattan,HARLEM-CENTRAL,2011-06-30,156.23
Manhattan,HARLEM-CENTRAL,2011-07-31,161.66
Manhattan,HARLEM-CENTRAL,2011-08-31,164.7
Manhattan,HARLEM-CENTRAL,2011-09-30,182.67
Manhattan,HARLEM-CENTRAL,2011-10-31,153.54
Manhattan,HARLEM-CENTRAL,2011-11-30,158.79
Manhattan,HARLEM-CENTRAL,2011-12-31,166.79
Manhattan,HARLEM-CENTRAL,2012-01-31,175.05
Manhattan,HARLEM-CENTRAL,2012-02-29,168.79
Manhattan,HARLEM-CENTRAL,2012-03-31,183.76
Manhattan,HARLEM-CENTRAL,2012-04-30,186.6
Manhattan,HARLEM-CENTRAL,2012-05-31,186.08
Manhattan,HARLEM-CENTRAL,2012-06-30,169.01
Manhattan,HARLEM-CENTRAL,2012-07-31,171.74
Manhattan,HARLEM-CENTRAL,2012-08-31,183.62
Manhattan,HARLEM-CENTRAL,2012-09-30,186.33
Manhattan,HARLEM-CENTRAL,2012-10-31,178.92
Manhattan,HARLEM-CENTRAL,2012-11-30,203.64
Manhattan,HARLEM-CENTRAL,2012-12-31,175.22
Manhattan,HARLEM-CENTRAL,2013-01-31,191.2
Manhattan,HARLEM-CENTRAL,2013-02-28,202.16
Manhattan,HARLEM-CENTRAL,2013-03-31,189.48
Manhattan,HARLEM-CENTRAL,2013-04-30,198.63
Manhattan,HARLEM-CENTRAL,2013-05-31,191.27
Manhattan,HARLEM-CENTRAL,2013-06-30,195.91
Manhattan,HARLEM-CENTRAL,2013-07-31,202.0
Manhattan,HARLEM-CENTRAL,2013-08-31,200.19
Manhattan,HARLEM-CENTRAL,2013-09-30,205.79
Manhattan,HARLEM-CENTRAL,2013-10-31,212.84
Manhattan,HARLEM-CENTRAL,2013-11-30,199.11
Manhattan,HARLEM-CENTRAL,2013-12-31,221.21
Manhattan,HARLEM-CENTRAL,2014-01-31,233.13
Manhattan,HARLEM-CENTRAL,2014-02-28,204.64
Manhattan,HARLEM-CENTRAL,2014-03-31,221.07
Manhattan,HARLEM-CENTRAL,2014-04-30,226.51
Manhattan,HARLEM-CENTRAL,2014-05-31,229.56
Manhattan,HARLEM-CENTRAL,2014-06-30,242.22
Manhattan,HARLEM-CENTRAL,2014-07-31,232.9
Manhattan,HARLEM-CENTRAL,2014-08-31,233.68
Manhattan,HARLEM-CENTRAL,2014-09-30,200.2
Manhattan,HARLEM-CENTRAL,2014-10-31,244.76
Manhattan,HARLEM-CENTRAL,2014-11-30,247.8
Manhattan,HARLEM-CENTRAL,2014-12-31,243.22
Manhattan,HARLEM-CENTRAL,2015-01-31,264.25
Manhattan,HARLEM-CENTRAL,2015-02-28,232.71
Manhattan,HARLEM-CENTRAL,2015-03-31,263.53
Manhattan,HARLEM-CENTRAL,2015-04-30,250.11
Manhattan,HARLEM-CENTRAL,2015-05-31,242.2
Manhattan,HARLEM-CENTRAL,2015-06-30,271.49
Manhattan,HARLEM-CENTRAL,2015-07-31,271.36
Manhattan,HARLEM-CENTRAL,2015-08-31,275.69
Manhattan,HARLEM-CENTRAL,2015-09-30,257.41
Manhattan,HARLEM-CENTRAL,2015-10-31,273.74
Manhattan,HARLEM-CENTRAL,2015-11-30,292.96
Manhattan,HARLEM-CENTRAL,2015-12-31,275.47
Manhattan,HARLEM-CENTRAL,2016-01-31,272.13
Manhattan,HARLEM-CENTRAL,2016-02-29,274.4
Manhattan,HARLEM-CENTRAL,2016-03-31,290.89
Manhattan,HARLEM-CENTRAL,2016-04-30,263.37
Manhattan,HARLEM-CENTRAL,2016-05-31,307.32
Manhattan,HARLEM-CENTRAL,2016-06-30,272.91
Manhattan,HARLEM-CENTRAL,2016-07-31,278.6
Manhattan,HARLEM-CENTRAL,2016-08-31,273.56
Manhattan,HARLEM-CENTRAL,2016-09-30,308.17
Manhattan,HARLEM-CENTRAL,2016-10-31,306.61
Manhattan,HARLEM-CENTRAL,2016-11-30,270.7
Manhattan,HARLEM-CENTRAL,2016-12-31,268.36
Manhattan,HARLEM-CENTRAL,2017-01-31,313.26
Manhattan,HARLEM-CENTRAL,2017-02-28,315.7
Manhattan,HARLEM-CENTRAL,2017-03-31,280.03
Manhattan,HARLEM-CENTRAL,2017-04-30,308.22
Manhattan,HARLEM-CENTRAL,2017-05-31,303.05
Manhattan,HARLEM-CENTRAL,2017-06-30,300.94
Manhattan,HARLEM-CENTRAL,2017-07-31,327.03
Manhattan,HARLEM-CENTRAL,2017-08-31,290.0
Manhattan,HARLEM-CENTRAL,2017-09-30,330.28
Manhattan,HARLEM-CENTRAL,2017-10-31,287.96
Manhattan,HARLEM-CENTRAL,2017-11-30,294.2
Manhattan,HARLEM-CENTRAL,2017-12-31,301.57
Manhattan,HARLEM-CENTRAL,2018-01-31,311.66
Manhattan,HARLEM-CENTRAL,2018-02-28,322.69
Manhattan,HARLEM-CENTRAL,2018-03-31,297.18
Manhattan,HARLEM-CENTRAL,2018-04-30,295.44
Manhattan,HARLEM-CENTRAL,2018-05-31,331.49
Manhattan,HARLEM-CENTRAL,2018-06-30,312.53
Manhattan,HARLEM-CENTRAL,2018-07-31,315.58
Manhattan,HARLEM-CENTRAL,2018-08-31,264.28
Manhattan,HARLEM-CENTRAL,2018-09-30,294.28
Manhattan,HARLEM-CENTRAL,2018-10-31,241.77
Manhattan,HARLEM-CENTRAL,2018-11-30,297.22
Manhattan,HARLEM-CENTRAL,2018-12-31,292.1
Manhattan,HARLEM-CENTRAL,2019-01-31,297.62
Manhattan,HARLEM-CENTRAL,2019-02-28,298.43
Manhattan,HARLEM-CENTRAL,2019-03-31,265.3
Manhattan,HARLEM-CENTRAL,2019-04-30,339.9
Manhattan,HARLEM-CENTRAL,2019-05-31,293.11
Manhattan,HARLEM-CENTRAL,2019-06-30,281.54
Manhattan,HARLEM-CENTRAL,2019-07-31,290.67
Manhattan,HARLEM-CENTRAL,2019-08-31,308.07
Manhattan,HARLEM-CENTRAL,2019-09-30,279.6
Manhattan,HARLEM-CENTRAL,2019-10-31,291.81
Manhattan,HARLEM-CENTRAL,2019-11-30,313.57
Manhattan,HARLEM-CENTRAL,2019-12-31,347.53
Manhattan,HARLEM-CENTRAL,2020-01-31,296.77
Manhattan,HARLEM-CENTRAL,2020-02-29,296.71
Manhattan,HARLEM-CENTRAL,2020-03-31,325.58
Manhattan,HARLEM-CENTRAL,2020-04-30,274.18
Manhattan,HARLEM-CENTRAL,2020-05-31,286.46
Manhattan,HARLEM-CENTRAL,2020-06-30,301.39
Manhattan,HARLEM-CENTRAL,2020-07-31,325.89
Manhattan,HARLEM-CENTRAL,2020-08-31,291.31
Manhattan,HARLEM-CENTRAL,2020-09-30,294.38
Manhattan,HARLEM-CENTRAL,2020-10-31,306.96
Manhattan,HARLEM-CENTRAL,2020-11-30,291.32
Manhattan,HARLEM-CENTRAL,2020-12-31,312.35
Manhattan,HARLEM-CENTRAL,2021-01-31,303.29
Manhattan,HARLEM-CENTRAL,2021-02-28,258.18
Manhattan,HARLEM-CENTRAL,2021-03-31,274.0
Manhattan,HARLEM-CENTRAL,2021-04-30,283.06
Manhattan,HARLEM-CENTRAL,2021-05-31,305.71
Manhattan,HARLEM-CENTRAL,2021-06-30,297.23
Manhattan,HARLEM-CENTRAL,2021-07-31,275.02
Manhattan,HARLEM-CENTRAL,2021-08-31,304.26
Manhattan,HARLEM-CENTRAL,2021-09-30,311.75
Manhattan,HARLEM-CENTRAL,2021-10-31,263.14
Manhattan,HARLEM-CENTRAL,2021-11-30,306.93
Manhattan,HARLEM-CENTRAL,2021-12-31,271.34
Manhattan,HARLEM-CENTRAL,2022-01-31,289.71
Manhattan,HARLEM-CENTRAL,2022-02-28,320.67
Manhattan,HARLEM-CENTRAL,2022-03-31,268.18
Manhattan,HARLEM-CENTRAL,2022-04-30,291.19
Manhattan,HARLEM-CENTRAL,2022-05-31,281.26
Manhattan,HARLEM-CENTRAL,2022-06-30,316.68
Manhattan,HARLEM-CENTRAL,2022-07-31,283.49
Manhattan,HARLEM-CENTRAL,2022-08-31,314.13
Manhattan,HARLEM-CENTRAL,2022-09-30,272.86
Manhattan,HARLEM-CENTRAL,2022-10-31,299.91
Manhattan,HARLEM-CENTRAL,2022-11-30,317.01
Manhattan,HARLEM-CENTRAL,2022-12-31,264.62
Manhattan,HARLEM-CENTRAL,2023-01-31,263.58
Manhattan,HARLEM-CENTRAL,2023-02-28,341.84
Manhattan,HARLEM-CENTRAL,2023-03-31,263.7
Manhattan,HARLEM-CENTRAL,2023-04-30,306.23
Manhattan,HARLEM-CENTRAL,2023-05-31,276.53
Manhattan,HARLEM-CENTRAL,2023-06-30,208.91
Manhattan,HARLEM-CENTRAL,2023-07-31,271.95
Manhattan,HARLEM-CENTRAL,2023-08-31,286.79
Manhattan,HARLEM-CENTRAL,2023-09-30,262.62
Manhattan,HARLEM-CENTRAL,2023-10-31,262.9
Brooklyn,FLATBUSH-CENTRAL,2003-01-31,100.0
Brooklyn,FLATBUSH-CENTRAL,2003-02-28,105.72
Brooklyn,FLATBUSH-CENTRAL,2003-03-31,96.57
Brooklyn,FLATBUSH-CENTRAL,2003-04-30,95.34
Brooklyn,FLATBUSH-CENTRAL,2003-05-31,100.72
Brooklyn,FLATBUSH-CENTRAL,2003-06-30,92.03
Brooklyn,FLATBUSH-CENTRAL,2003-07-31,93.41
Brooklyn,FLATBUSH-CENTRAL,2003-08-31,100.36
Brooklyn,FLATBUSH-CENTRAL,2003-09-30,103.0
Brooklyn,FLATBUSH-CENTRAL,2003-10-31,107.98
Brooklyn,FLATBUSH-CENTRAL,2003-11-30,97.81
Brooklyn,FLATBUSH-CENTRAL,2003-12-31,108.1
Brooklyn,FLATBUSH-CENTRAL,2004-01-31,101.6
Brooklyn,FLATBUSH-CENTRAL,2004-02-29,109.35
Brooklyn,FLATBUSH-CENTRAL,2004-03-31,91.66
Brooklyn,FLATBUSH-CENTRAL,2004-04-30,113.05
Brooklyn,FLATBUSH-CENTRAL,2004-05-31,101.53
Brooklyn,FLATBUSH-CENTRAL,2004-06-30,98.67
Brooklyn,FLATBUSH-CENTRAL,2004-07-31,110.05
Brooklyn,FLATBUSH-CENTRAL,2004-08-31,104.78
Brooklyn,FLATBUSH-CENTRAL,2004-09-30,105.85
Brooklyn,FLATBUSH-CENTRAL,2004-10-31,118.68
Brooklyn,FLATBUSH-CENTRAL,2004-11-30,114.79
Brooklyn,FLATBUSH-CENTRAL,2004-12-31,114.95
Brooklyn,FLATBUSH-CENTRAL,2005-01-31,125.29
Brooklyn,FLATBUSH-CENTRAL,2005-02-28,125.99
Brooklyn,FLATBUSH-CENTRAL,2005-03-31,128.15
Brooklyn,FLATBUSH-CENTRAL,2005-04-30,124.76
Brooklyn,FLATBUSH-CENTRAL,2005-05-31,123.88
Brooklyn,FLATBUSH-CENTRAL,2005-06-30,125.13
Brooklyn,FLATBUSH-CENTRAL,2005-07-31,120.74
Brooklyn,FLATBUSH-CENTRAL,2005-08-31,133.18
Brooklyn,FLATBUSH-CENTRAL,2005-09-30,128.04
Brooklyn,FLATBUSH-CENTRAL,2005-10-31,137.09
Brooklyn,FLATBUSH-CENTRAL,2005-11-30,133.2
Brooklyn,FLATBUSH-CENTRAL,2005-12-31,147.74
Brooklyn,FLATBUSH-CENTRAL,2006-01-31,142.56
Brooklyn,FLATBUSH-CENTRAL,2006-02-28,148.47
Brooklyn,FLATBUSH-CENTRAL,2006-03-31,147.06
Brooklyn,FLATBUSH-CENTRAL,2006-04-30,137.51
Brooklyn,FLATBUSH-CENTRAL,2006-05-31,136.87
Brooklyn,FLATBUSH-CENTRAL,2006-06-30,132.03
Brooklyn,FLATBUSH-CENTRAL,2006-07-31,149.43
Brooklyn,FLATBUSH-CENTRAL,2006-08-31,147.28
Brooklyn,FLATBUSH-CENTRAL,2006-09-30,164.76
Brooklyn,FLATBUSH-CENTRAL,2006-10-31,152.2
Brooklyn,FLATBUSH-CENTRAL,2006-11-30,141.55
Brooklyn,FLATBUSH-CENTRAL,2006-12-31,166.76
Brooklyn,FLATBUSH-CENTRAL,2007-01-31,154.93
Brooklyn,FLATBUSH-CENTRAL,2007-02-28,157.05
Brooklyn,FLATBUSH-CENTRAL,2007-03-31,153.72
Brooklyn,FLATBUSH-CENTRAL,2007-04-30,153.74
Brooklyn,FLATBUSH-CENTRAL,2007-05-31,130.65
Brooklyn,FLATBUSH-CENTRAL,2007-06-30,164.76
Brooklyn,FLATBUSH-CENTRAL,2007-07-31,171.15
Brooklyn,FLATBUSH-CENTRAL,2007-08-31,161.06
Brooklyn,FLATBUSH-CENTRAL,2007-09-30,149.59
Brooklyn,FLATBUSH-CENTRAL,2007-10-31,136.27
Brooklyn,FLATBUSH-CENTRAL,2007-11-30,161.09
Brooklyn,FLATBUSH-CENTRAL,2007-12-31,150.36
Brooklyn,FLATBUSH-CENTRAL,2008-01-31,138.52
Brooklyn,FLATBUSH-CENTRAL,2008-02-29,170.68
Brooklyn,FLATBUSH-CENTRAL,2008-03-31,148.13
Brooklyn,FLATBUSH-CENTRAL,2008-04-30,147.74
Brooklyn,FLATBUSH-CENTRAL,2008-05-31,159.4
Brooklyn,FLATBUSH-CENTRAL,2008-06-30,157.38
Brooklyn,FLATBUSH-CENTRAL,2008-07-31,150.92
Brooklyn,FLATBUSH-CENTRAL,2008-08-31,139.87
Brooklyn,FLATBUSH-CENTRAL,2008-09-30,123.29
Brooklyn,FLATBUSH-CENTRAL,2008-10-31,141.92
Brooklyn,FLATBUSH-CENTRAL,2008-11-30,155.87
Brooklyn,FLATBUSH-CENTRAL,2008-12-31,141.51
Brooklyn,FLATBUSH-CENTRAL,2009-01-31,151.25
Brooklyn,FLATBUSH-CENTRAL,2009-02-28,138.79
Brooklyn,FLATBUSH-CENTRAL,2009-03-31,119.98
Brooklyn,FLATBUSH-CENTRAL,2009-04-30,141.11
Brooklyn,FLATBUSH-CENTRAL,2009-05-31,128.18
Brooklyn,FLATBUSH-CENTRAL,2009-06-30,130.11
Brooklyn,FLATBUSH-CENTRAL,2009-07-31,133.44
Brooklyn,FLATBUSH-CENTRAL,2009-08-31,129.01
Brooklyn,FLATBUSH-CENTRAL,2009-09-30,138.22
Brooklyn,FLATBUSH-CENTRAL,2009-10-31,128.24
Brooklyn,FLATBUSH-CENTRAL,2009-11-30,146.46
Brooklyn,FLATBUSH-CENTRAL,2009-12-31,140.3
Brooklyn,FLATBUSH-CENTRAL,2010-01-31,124.98
Brooklyn,FLATBUSH-CENTRAL,2010-02-28,155.4
Brooklyn,FLATBUSH-CENTRAL,2010-03-31,144.0
Brooklyn,FLATBUSH-CENTRAL,2010-04-30,134.7
Brooklyn,FLATBUSH-CENTRAL,2010-05-31,145.44
Brooklyn,FLATBUSH-CENTRAL,2010-06-30,134.4
Brooklyn,FLATBUSH-CENTRAL,2010-07-31,135.12
Brooklyn,FLATBUSH-CENTRAL,2010-08-31,124.4
Brooklyn,FLATBUSH-CENTRAL,2010-09-30,123.99
Brooklyn,FLATBUSH-CENTRAL,2010-10-31,148.73
Brooklyn,FLATBUSH-CENTRAL,2010-11-30,138.54
Brooklyn,FLATBUSH-CENTRAL,2010-12-31,124.25
Brooklyn,FLATBUSH-CENTRAL,2011-01-31,129.07
Brooklyn,FLATBUSH-CENTRAL,2011-02-28,132.38
Brooklyn,FLATBUSH-CENTRAL,2011-03-31,142.05
Brooklyn,FLATBUSH-CENTRAL,2011-04-30,142.37
Brooklyn,FLATBUSH-CENTRAL,2011-05-31,135.36
Brooklyn,FLATBUSH-CENTRAL,2011-06-30,125.87
Brooklyn,FLATBUSH-CENTRAL,2011-07-31,124.64
Brooklyn,FLATBUSH-CENTRAL,2011-08-31,133.71
Brooklyn,FLATBUSH-CENTRAL,2011-09-30,131.96
Brooklyn,FLATBUSH-CENTRAL,2011-10-31,125.51
Brooklyn,FLATBUSH-CENTRAL,2011-11-30,154.76
Brooklyn,FLATBUSH-CENTRAL,2011-12-31,122.46
Brooklyn,FLATBUSH-CENTRAL,2012-01-31,176.4
Brooklyn,FLATBUSH-CENTRAL,2012-02-29,162.45
Brooklyn,FLATBUSH-CENTRAL,2012-03-31,129.41
Brooklyn,FLATBUSH-CENTRAL,2012-04-30,172.72
Brooklyn,FLATBUSH-CENTRAL,2012-05-31,143.74
Brooklyn,FLATBUSH-CENTRAL,2012-06-30,144.14
Brooklyn,FLATBUSH-CENTRAL,2012-07-31,143.64
Brooklyn,FLATBUSH-CENTRAL,2012-08-31,135.49
Brooklyn,FLATBUSH-CENTRAL,2012-09-30,141.48
Brooklyn,FLATBUSH-CENTRAL,2012-10-31,147.09
Brooklyn,FLATBUSH-CENTRAL,2012-11-30,149.94
Brooklyn,FLATBUSH-CENTRAL,2012-12-31,161.33
